date,station,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2017-04-14,Admiralty,0.8,26.9,31.6,24.5,6.5,27.4
2017-04-15,Admiralty,0.2,27.9,31.8,25.5,8.6,40.0
2017-04-16,Admiralty,0.2,28.1,34.5,25.3,6.1,28.8
2017-04-17,Admiralty,4.8,28.3,32.2,23.8,7.6,53.6
2017-04-18,Admiralty,39.8,26.7,32.5,24.0,6.8,30.2
2017-04-19,Admiralty,10.8,27.5,33.8,24.1,5.0,31.3
2017-04-20,Admiralty,2.0,27.7,32.5,25.4,5.0,33.8
2017-04-21,Admiralty,14.8,27.4,31.5,23.6,7.9,38.9
2017-04-22,Admiralty,0.0,27.9,30.2,25.3,6.5,26.6
2017-04-23,Admiralty,0.0,28.1,32.0,26.0,5.4,23.4
2017-04-24,Admiralty,15.8,26.7,32.3,24.5,5.8,28.1
2017-04-25,Admiralty,10.4,26.5,32.0,24.8,5.0,26.3
2017-04-26,Admiralty,41.6,27.1,30.7,24.3,6.1,27.0
2017-04-27,Admiralty,0.0,27.7,33.0,24.8,7.9,32.0
2017-04-28,Admiralty,-8.264830620967967,28.039430881892407,34.41010973160976,25.30183266767743,8.12875931319613,37.99708286084411
2017-04-29,Admiralty,16.81383072216266,28.23966668822769,34.29060127579527,25.523736522763233,7.104304717994882,40.61621894731955
2017-04-30,Admiralty,27.6,28.5,33.8,25.7,5.8,35.3
2017-05-01,Admiralty,0.0,28.9,33.7,26.0,5.0,22.3
2017-05-02,Admiralty,-13.755349302576615,29.123088113896316,33.390897223451155,26.341612448299898,4.7263577371527,16.381193295084135
2017-05-03,Admiralty,-9.271841433968234,29.063945711921505,32.779864100539385,26.61038238208844,4.790853116321499,18.227422091504533
2017-05-04,Admiralty,0.0,28.7,32.0,26.7,5.0,23.8
2017-05-05,Admiralty,3.504455481065459,28.08817392243402,31.21853704908798,26.54375398419426,5.217331202421441,29.375464168149165
2017-05-06,Admiralty,2.2650218412155034,27.60337337703696,30.739238409136906,26.233326950932174,5.534455344777627,32.491245890889935
2017-05-07,Admiralty,0.2,27.7,30.9,25.9,6.1,31.0
2017-05-08,Admiralty,0.0,28.4,31.7,25.6,6.8,24.1
2017-05-09,Admiralty,0.05680049123700899,28.46913996682837,32.108596302422534,25.205638960742128,6.806674776205348,16.352089197817946
2017-05-10,Admiralty,-0.017782291973415625,28.13529942744959,32.05663178336256,24.97938292462726,6.375873273408947,13.58311001886797
2017-05-11,Admiralty,0.0,28.1,31.8,25.3,6.1,21.6
2017-05-12,Admiralty,0.0,28.6,31.5,26.0,6.5,36.0
2017-05-13,Admiralty,-0.09224208504050602,28.48967881380995,31.076937135258476,25.47626582768258,7.486406822201891,28.094882919815504
2017-05-14,Admiralty,4.8,28.065349650389006,30.906059617315297,24.577047173840004,7.6,25.2
2017-05-15,Admiralty,12.4,28.1,31.5,24.9,6.1,44.6
2017-05-16,Admiralty,1.8,28.9,32.8,27.0,5.8,33.8
2017-05-17,Admiralty,-2.064002659264726,29.319152755824827,33.117012872970804,28.15973853013698,7.357643425601292,36.60408529014736
2017-05-18,Admiralty,0.0,29.400253538811793,32.811700587572076,28.214873611900305,7.9,40.0
2017-05-19,Admiralty,0.2,29.6,32.9,27.9,5.8,25.9
2017-05-20,Admiralty,0.0,29.9,34.1,28.0,5.4,28.4
2017-05-21,Admiralty,-8.716869214851648,28.966242683618095,35.755220504142116,28.995324011079408,5.816948398064778,27.09985066365888
2017-05-22,Admiralty,-14.170124297969782,27.328589188872204,36.17862503305625,29.39438154406924,6.273391241132724,23.853443296170425
2017-05-23,Admiralty,1.6,26.10164109969019,33.5,27.2,6.5,31.3
2017-05-24,Admiralty,29.0,26.4,29.2,23.3,6.5,46.1
2017-05-25,Admiralty,0.0,28.1,32.1,25.1,6.8,32.8
2017-05-26,Admiralty,-7.56025289520403,27.7924412291627,33.59346090843323,25.79122762753555,6.424271335549047,40.560873768287905
2017-05-27,Admiralty,1.2,27.5,32.9,25.5,5.8,43.9
2017-05-28,Admiralty,0.0,28.9,31.8,26.0,5.8,20.9
2017-05-29,Admiralty,2.6,27.784771600940743,29.702113687125845,24.890201767297388,6.5,32.8
2017-05-30,Admiralty,12.0,26.6,30.2,23.2,6.5,44.6
2017-05-31,Admiralty,42.0,28.1,34.7,23.0,6.8,53.3
2017-06-01,Admiralty,6.2,28.94651858541877,34.57680124201741,25.05689976557403,6.1,20.5
2017-06-02,Admiralty,0.0,29.3,33.0,27.2,5.4,18.4
2017-06-03,Admiralty,0.0,30.1,34.3,27.6,6.1,26.3
2017-06-04,Admiralty,0.0,30.4,34.1,28.0,6.8,26.3
2017-06-05,Admiralty,0.0,30.160670594918447,32.92103914439487,28.642860178988016,6.1,23.0
2017-06-06,Admiralty,0.0,29.9,32.9,28.3,6.5,25.6
2017-06-07,Admiralty,0.4,29.8,34.4,26.8,6.5,24.1
2017-06-08,Admiralty,5.2,29.1,33.6,27.0,8.6,29.2
2017-06-09,Admiralty,0.0,28.67208690931142,33.74042838308068,26.082209853121192,6.5,23.0
2017-06-10,Admiralty,11.4,28.4,33.8,24.8,6.1,30.2
2017-06-11,Admiralty,0.0,28.2,32.5,24.8,6.1,26.6
2017-06-12,Admiralty,0.0,28.960778269917785,32.879425929697035,25.5570672329846,6.1,19.8
2017-06-13,Admiralty,0.0,29.0,33.3,25.7,7.6,34.2
2017-06-14,Admiralty,0.2,27.4,32.3,24.8,7.2,41.0
2017-06-15,Admiralty,0.0,27.775658336643914,33.51355416913769,25.377623650132964,5.8,13.3
2017-06-16,Admiralty,0.0,29.145456497836822,35.28304513531494,26.40233113594298,6.8,27.4
2017-06-17,Admiralty,0.0,29.0,34.2,25.7,6.1,23.0
2017-06-18,Admiralty,24.0,26.8,29.9,23.0,7.6,54.0
2017-06-19,Admiralty,0.0,27.577713965416233,30.5522953317359,23.51018974217362,6.5,27.0
2017-06-20,Admiralty,0.0,29.1,32.8,25.8,6.1,28.4
2017-06-21,Admiralty,0.0,28.5,32.1,27.1,5.4,22.3
2017-06-22,Admiralty,0.0,28.492801788821286,32.154433944557475,27.589527525822497,4.3,11.5
2017-06-23,Admiralty,1.2,28.993876245008565,32.80165733459003,27.293717614462786,9.7,67.3
2017-06-24,Admiralty,0.0,28.8,32.3,26.0,6.1,22.3
2017-06-25,Admiralty,7.6,27.4,30.2,24.0,4.7,41.8
2017-06-26,Admiralty,14.907908822900911,26.5212103472479,29.970195470698854,23.059045097981087,4.825608133370673,58.79156427626672
2017-06-27,Admiralty,17.699510324478258,26.464239046629345,31.36800141613459,23.274337688970252,5.088657521845821,51.65396636163365
2017-06-28,Admiralty,14.8,27.0,32.9,24.2,5.4,35.3
2017-06-29,Admiralty,6.631020112990533,27.878191723933917,33.414737340835934,25.39458286833771,5.7066159569523025,22.930691821348987
2017-06-30,Admiralty,0.0,28.763651193878616,33.12861537657553,26.434351572190412,6.1,20.9
2017-07-01,Admiralty,0.0,29.3,32.6,26.9,6.5,28.8
2017-07-02,Admiralty,0.5163421896992045,29.258615349609034,32.27826257336482,26.562623428668054,6.302915936204874,31.266756035937593
2017-07-03,Admiralty,0.26563208427954094,28.921896918596943,32.17679633682254,25.95492268893477,5.927485586223485,28.864021269914538
2017-07-04,Admiralty,0.0,28.7,32.2,25.8,6.1,27.4
2017-07-05,Admiralty,0.1675148581324163,28.85771724800032,32.246286439778864,26.499367861434518,7.122496812653158,30.367782131666505
2017-07-06,Admiralty,0.0,29.07839076136326,32.19012520206023,27.168179894292745,7.6,32.0
2017-07-07,Admiralty,0.0,28.9,31.9,26.6,6.8,29.5
2017-07-08,Admiralty,3.4,28.3,31.5,24.8,6.8,33.1
2017-07-09,Admiralty,3.436402738512302,28.444051054724355,31.683736817771464,25.150466875032027,5.912986359999674,31.394443779096324
2017-07-10,Admiralty,0.6,28.658500843946882,31.588830067575696,26.368029442742497,6.1,27.0
2017-07-11,Admiralty,0.6,27.7,29.9,25.7,8.3,32.0
2017-07-12,Admiralty,6.8,26.1,28.1,23.2,7.2,47.5
2017-07-13,Admiralty,6.0,27.5,31.4,24.7,5.8,28.8
2017-07-14,Admiralty,35.0,26.1,28.3,22.9,5.0,54.4
2017-07-15,Admiralty,0.2,27.4,31.7,24.4,6.5,28.4
2017-07-16,Admiralty,0.0,28.5,32.4,26.3,9.0,40.3
2017-07-17,Admiralty,0.0,28.8,32.1,26.4,7.6,36.0
2017-07-18,Admiralty,0.0,28.7,31.3,27.0,6.8,28.4
2017-07-19,Admiralty,0.0,28.9,32.2,26.5,6.1,21.6
2017-07-20,Admiralty,0.4,28.5,31.6,26.9,6.1,25.2
2017-07-21,Admiralty,0.0,29.5,33.1,27.2,7.2,25.9
2017-07-22,Admiralty,0.0,29.8,33.8,27.5,7.6,24.1
2017-07-23,Admiralty,0.0,29.77384284852028,34.062429495141785,27.19376188003847,7.6,27.4
2017-07-24,Admiralty,2.5677762594747184,29.723404692647794,34.27421810145599,26.26739475640782,7.238610852796218,36.14746120057286
2017-07-25,Admiralty,8.03370019617814,29.657470671653126,34.42582036099114,24.959800182147422,6.592534258118946,48.351036808491564
2017-07-26,Admiralty,15.867770776326863,29.584825924806896,34.507690815795755,23.509879710296666,5.817737483038182,61.94349742530845
2017-07-27,Admiralty,25.53998696613746,29.51425559137968,34.51028400791838,22.156534893894925,5.0701877946239176,74.85761365257575
2017-07-28,Admiralty,36.52034773182652,29.454544810642105,34.42405447940754,21.1386672859816,4.5058524599461505,85.02615609184585
2017-07-29,Admiralty,48.27885203961062,29.41447872186474,34.23945677231174,20.695178439596056,4.280698746074879,90.38189534467101
2017-07-30,Admiralty,60.28549885570636,29.402842464318205,33.94694542867954,21.064969907777687,4.550693920080098,88.85760201260351
2017-07-31,Admiralty,72.01028714633033,29.428421177273094,33.53697499055944,22.486943243565875,5.4718052490318065,78.38604669719575
2017-08-01,Admiralty,82.92321587769909,29.5,33.0,25.2,7.2,56.9
2017-08-02,Admiralty,92.49428401602925,29.5,32.4,28.0,9.0,33.8
2017-08-03,Admiralty,100.1934905275374,29.2,32.3,27.0,8.3,37.8
2017-08-04,Admiralty,105.49083437844011,29.4,33.1,27.1,7.9,29.2
2017-08-05,Admiralty,107.85631453495395,29.5,33.0,27.4,8.6,31.3
2017-08-06,Admiralty,106.75992996329555,28.8,33.7,25.7,7.6,33.5
2017-08-07,Admiralty,101.67167962968145,28.4,31.1,25.7,6.8,29.9
2017-08-08,Admiralty,92.06156250032826,27.2,29.8,24.1,7.2,34.9
2017-08-09,Admiralty,77.39957754145259,27.2,30.9,24.7,6.8,28.4
2017-08-10,Admiralty,57.155723719270945,28.7,32.2,25.5,6.1,33.1
2017-08-11,Admiralty,30.8,26.6,29.3,23.3,5.0,33.5
2017-08-12,Admiralty,5.0,26.3,28.9,24.3,6.5,29.5
2017-08-13,Admiralty,0.0,26.9,28.7,25.0,7.2,23.8
2017-08-14,Admiralty,0.0,28.2,32.0,25.5,6.1,27.4
2017-08-15,Admiralty,11.2,26.2,27.5,23.0,6.5,33.5
2017-08-16,Admiralty,0.0,28.2,32.6,25.5,5.4,24.1
2017-08-17,Admiralty,66.2,26.9,31.4,23.0,8.3,38.2
2017-08-18,Admiralty,3.8,27.2,31.2,24.4,7.2,35.6
2017-08-19,Admiralty,0.0,28.3,32.8,26.3,8.3,42.8
2017-08-20,Admiralty,0.0,29.2,32.6,26.9,7.6,29.5
2017-08-21,Admiralty,14.6,28.1,32.8,25.2,6.8,32.4
2017-08-22,Admiralty,0.0,27.3,29.4,25.0,6.8,29.9
2017-08-23,Admiralty,0.0,29.0,32.5,26.0,6.5,29.5
2017-08-24,Admiralty,0.0,28.6,32.0,26.0,6.5,36.4
2017-08-25,Admiralty,0.0,28.1,31.5,25.5,6.8,29.5
2017-08-26,Admiralty,0.0,28.6,32.0,26.2,6.1,27.4
2017-08-27,Admiralty,0.0,27.5,31.5,25.0,6.8,32.8
2017-08-28,Admiralty,0.0,28.0,31.8,26.1,5.8,24.8
2017-08-29,Admiralty,0.2,26.7,29.4,25.0,5.8,22.3
2017-08-30,Admiralty,0.4,27.3,32.5,25.3,6.5,34.9
2017-08-31,Admiralty,0.4,28.6,32.8,25.2,7.9,29.5
2017-09-01,Admiralty,1.2,29.4,33.1,27.2,8.3,32.0
2017-09-02,Admiralty,0.0,28.8,34.3,25.8,9.0,31.3
2017-09-03,Admiralty,0.0,29.2,32.1,27.4,11.2,36.7
2017-09-04,Admiralty,0.0,28.9,32.7,25.5,6.1,31.7
2017-09-05,Admiralty,0.8,28.7,32.2,26.1,7.6,33.5
2017-09-06,Admiralty,9.8,26.8,29.6,24.0,5.4,28.4
2017-09-07,Admiralty,0.0,28.4,32.5,25.5,5.8,25.2
2017-09-08,Admiralty,37.4,27.2,32.4,23.5,6.5,49.7
2017-09-09,Admiralty,0.2,28.0,32.0,26.0,4.3,35.6
2017-09-10,Admiralty,1.4,27.2,31.1,25.2,5.8,47.5
2017-09-11,Admiralty,16.4,26.2,29.9,23.0,6.1,34.2
2017-09-12,Admiralty,0.0,28.8,33.8,25.2,6.1,25.6
2017-09-13,Admiralty,0.0,29.3,33.6,25.5,6.8,26.6
2017-09-14,Admiralty,7.4,27.9,31.2,25.7,5.0,33.8
2017-09-15,Admiralty,4.4,26.8,28.7,25.1,5.0,31.0
2017-09-16,Admiralty,0.6,27.0,30.1,24.3,7.9,33.8
2017-09-17,Admiralty,1.6,28.7,33.6,26.7,7.9,40.7
2017-09-18,Admiralty,21.2,26.3,31.7,22.1,5.4,60.8
2017-09-19,Admiralty,14.2,26.1,30.2,24.0,5.8,28.4
2017-09-20,Admiralty,5.6,26.8,30.0,23.9,8.3,46.1
2017-09-21,Admiralty,7.6,26.8,30.7,23.5,6.1,39.6
2017-09-22,Admiralty,3.8,28.4,31.8,24.8,5.8,32.0
2017-09-23,Admiralty,1.0,28.8,32.9,25.3,5.8,28.4
2017-09-24,Admiralty,0.2,28.7,32.6,24.9,5.8,36.7
2017-09-25,Admiralty,3.2,28.3,32.7,24.1,6.5,49.3
2017-09-26,Admiralty,7.4,26.8,32.6,23.7,5.8,47.5
2017-09-27,Admiralty,0.0,27.4,30.6,24.4,6.1,34.2
2017-09-28,Admiralty,0.4,28.0,31.2,25.3,5.0,28.1
2017-09-29,Admiralty,14.4,26.9,29.7,23.0,6.5,51.8
2017-09-30,Admiralty,0.0,27.5,30.7,25.5,9.0,33.8
2017-10-01,Admiralty,11.2,26.6,30.0,25.3,6.1,29.5
2017-10-02,Admiralty,0.0,27.5,31.4,24.8,6.8,32.4
2017-10-03,Admiralty,0.2,27.2,32.1,25.6,6.1,29.9
2017-10-04,Admiralty,8.8,25.6,27.6,22.9,5.8,38.5
2017-10-05,Admiralty,2.4,26.8,30.8,24.3,5.0,25.6
2017-10-06,Admiralty,23.2,27.2,32.8,24.5,5.4,29.9
2017-10-07,Admiralty,11.4,27.3,33.2,24.1,6.5,42.8
2017-10-08,Admiralty,5.2,27.1,32.0,24.6,6.1,31.3
2017-10-09,Admiralty,4.0,27.9,32.1,24.0,8.3,33.1
2017-10-10,Admiralty,1.4,28.0,32.3,24.0,6.8,28.1
2017-10-11,Admiralty,10.4,28.3,32.1,23.7,8.3,41.4
2017-10-12,Admiralty,1.2,27.2,29.4,24.7,5.8,29.9
2017-10-13,Admiralty,1.8,27.0,30.6,24.4,7.6,35.6
2017-10-14,Admiralty,0.0,29.2,33.3,26.4,7.2,25.2
2017-10-15,Admiralty,0.0,29.6,33.5,26.9,7.2,29.9
2017-10-16,Admiralty,2.2,28.8,32.3,24.0,7.2,45.4
2017-10-17,Admiralty,0.0,30.3,34.1,27.6,6.1,28.8
2017-10-18,Admiralty,0.0,30.3,34.8,26.8,8.3,29.2
2017-10-19,Admiralty,0.0,29.6,33.3,27.0,7.6,29.2
2017-10-20,Admiralty,0.0,29.5,33.8,26.2,7.2,26.3
2017-10-21,Admiralty,0.0,29.7,33.8,26.9,7.6,31.7
2017-10-22,Admiralty,0.0,29.1,32.0,27.0,7.2,28.4
2017-10-23,Admiralty,0.0,28.3,31.2,26.7,6.1,24.5
2017-10-24,Admiralty,1.8,27.4,31.4,25.9,6.1,22.3
2017-10-25,Admiralty,6.2,27.7,35.3,25.3,6.8,34.9
2017-10-26,Admiralty,0.2,27.7,32.9,25.8,6.1,23.0
2017-10-27,Admiralty,0.0,27.6,31.3,25.6,6.1,23.8
2017-10-28,Admiralty,0.0,28.4,33.4,25.5,9.0,34.2
2017-10-29,Admiralty,14.6,26.4,32.0,24.3,6.5,39.2
2017-10-30,Admiralty,5.2,26.5,29.1,24.7,6.1,23.8
2017-10-31,Admiralty,3.4,26.1,28.2,23.2,6.1,53.3
2017-11-01,Admiralty,0.0,27.4,31.9,25.3,6.1,28.1
2017-11-02,Admiralty,0.0,27.5,30.4,25.3,6.5,31.0
2017-11-03,Admiralty,22.8,27.6,32.1,23.7,7.6,38.9
2017-11-04,Admiralty,7.6,27.1,32.8,23.9,6.5,44.6
2017-11-05,Admiralty,16.6,27.9,32.5,24.6,5.8,20.9
2017-11-06,Admiralty,54.8,26.2,30.1,22.7,6.1,24.1
2017-11-07,Admiralty,4.0,26.6,30.8,24.8,6.1,23.8
2017-11-08,Admiralty,2.8,26.7,30.3,23.9,10.4,33.5
2017-11-09,Admiralty,62.2,26.4,31.8,23.2,7.2,29.2
2017-11-10,Admiralty,56.8,26.0,31.4,23.4,5.8,31.7
2017-11-11,Admiralty,20.4,25.7,29.7,24.4,4.7,38.2
2017-11-12,Admiralty,0.8,27.2,30.3,25.1,7.6,34.9
2017-11-13,Admiralty,12.0,27.4,33.8,25.0,6.1,42.8
2017-11-14,Admiralty,55.2,25.9,27.1,23.3,6.5,29.2
2017-11-15,Admiralty,0.0,26.9,31.6,24.8,6.8,29.5
2017-11-16,Admiralty,16.2,27.8,33.0,25.0,6.5,31.3
2017-11-17,Admiralty,0.2,27.5,31.7,24.2,6.5,44.3
2017-11-18,Admiralty,58.0,27.6,34.5,23.2,5.0,40.3
2017-11-19,Admiralty,0.0,28.2,31.7,26.1,7.2,28.4
